,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
7155,i have fucking spacers between my back teeth,0,anger,0.96528506,0.96528506,0.0041051917,0.005432324,0.0018668439,0.0026888985,0.013063249,0.0075583616
7156,will you still snapchat me when i am no longer young and beautiful,5,sadness,0.49482533,0.03809966,0.0028261577,0.016374188,0.027397634,0.2767821,0.49482533,0.14369498
7157,that moment when you realise your favourite is everyones favourite i chose the right one,3,joy,0.9531832,0.0038161483,0.00079700584,0.006906868,0.9531832,0.0052877306,0.0015503783,0.028458595
7158,retweet for a direct message to luke leggings must be following,4,neutral,0.9232541,0.0072630174,0.002443624,0.001123058,0.010781019,0.9232541,0.015434507,0.039700706
7159,alright cool but uh i am going to bed,3,joy,0.833859,0.011531773,0.0074704834,0.0025131414,0.833859,0.10402095,0.029251443,0.011353146
7160,watching concerts in comm tech then leaving,6,surprise,0.41621688,0.011040474,0.0040395325,0.013024986,0.06506138,0.40706524,0.08355151,0.41621688
7161,lihpar magazine is now out read online or get it as a free ebook,4,neutral,0.83828104,0.005992328,0.0019333789,0.0021150974,0.084065676,0.83828104,0.0068219653,0.060790557
7162,that is cuz you have a galaxy,4,neutral,0.8930762,0.011780267,0.00942929,0.00186574,0.006978281,0.8930762,0.0036973688,0.07317286
7163,laughing my ass off i did not at the time but looking back i definitely do now haha,3,joy,0.7384862,0.026420958,0.007838438,0.0023823408,0.7384862,0.13143234,0.034846023,0.05859377
7164,you know considering how much is paying me you would think they would let me have as much time as i want,4,neutral,0.72196436,0.032092877,0.01250796,0.0052199676,0.015111388,0.72196436,0.010912846,0.20219058
7165,aise boring chehre se thank you nhi chahiye p,5,sadness,0.39549428,0.02182196,0.004683616,0.0018157016,0.33516288,0.1271972,0.39549428,0.11382434
7166,kids from primary school that did this were fucking devils i do not care,0,anger,0.78404766,0.78404766,0.16914028,0.0024584502,0.0020615356,0.026204355,0.0125209885,0.0035666816
7167,i love you nialler please follow me,3,joy,0.87311435,0.0030259225,0.0002874625,0.0012891731,0.87311435,0.047940996,0.032217823,0.04212429
7168,giving is the best communicationhappy sunmor twitterland,3,joy,0.90213996,0.002157728,0.0004480526,0.0003685502,0.90213996,0.023401948,0.0079467995,0.06353696
7169,increasing number of women are taking up active leading roles in baloch nationalist movement,4,neutral,0.7454006,0.026769493,0.021495076,0.04984161,0.10106258,0.7454006,0.009285011,0.046145625
7170,na only you waka cum no me and my girl friend there x god ooooo,6,surprise,0.8735802,0.0064376276,0.0029920635,0.0051030894,0.02110078,0.019244527,0.071541645,0.8735802
7171,this little nigger did years in timeout,1,disgust,0.6388264,0.21051553,0.6388264,0.0046331235,0.0025861755,0.11082416,0.025028193,0.0075863814
7172,now i know why this nigger neyo always wearing a hat,6,surprise,0.8634108,0.04498574,0.022742042,0.006478641,0.0063261027,0.04543238,0.010624348,0.8634108
7173,whoever is trying to call me or text me saying therealyssashut the fuck up and quit calling and texting me,0,anger,0.94433737,0.94433737,0.013492112,0.0042049526,0.0023615705,0.019879747,0.010597956,0.0051261988
7174,laughing out loud it will be a while before that mayne,4,neutral,0.7599514,0.0041875434,0.001931446,0.0045354324,0.046237662,0.7599514,0.0413829,0.14177358
7175,rocking in my area,4,neutral,0.43471617,0.013162856,0.0045475718,0.010958542,0.041408803,0.43471617,0.09172926,0.4034768
7176,laughing my fucking ass off haha marylanders heading back home from oklahoma city be likei am back in maryland pendejas,3,joy,0.6659649,0.030131606,0.0018910612,0.0030479443,0.6659649,0.07961516,0.08774915,0.13160013
7177,come on familia do not mess this up please,4,neutral,0.5779202,0.19227025,0.038900368,0.08766831,0.007557395,0.5779202,0.08089721,0.01478633
7178,this rain got a nigger do not want to do none,0,anger,0.4205883,0.4205883,0.4038021,0.0059113954,0.0047294367,0.05508598,0.10126689,0.008615846
7179,i kind of want to see how many tvders ship stelena retweet if you ship stelena,4,neutral,0.48026764,0.013761701,0.0009064513,0.0033671006,0.06883103,0.48026764,0.019977294,0.41288877
7180,laughing out loud cuss me out because i did not answer the phone today laughing out loud,5,sadness,0.6554254,0.05674479,0.0053217825,0.004286352,0.057876997,0.09775233,0.6554254,0.12259227
7181,if you are a snitch please please unfollow me,0,anger,0.877969,0.877969,0.023307085,0.05236282,0.00103085,0.017352387,0.025473705,0.002504181
7182,have a safe journey mummy and daddy i love youkiss kiss,3,joy,0.923364,0.0019275807,0.0005228317,0.000522825,0.923364,0.041740783,0.01480458,0.01711744
7183,at so proud of and everyone in the magic school aka the real hogwarts all you guys are awesome,3,joy,0.8685539,0.004305507,0.001038574,0.0005743857,0.8685539,0.039016593,0.005777447,0.08073364
7184,bitches is not shit hoes is not either niggers gonna snitch watch the company you keeping,0,anger,0.51603764,0.51603764,0.24636123,0.04350248,0.0033395244,0.1480823,0.031514127,0.011162731
7185,could you follow me please i love you so much,3,joy,0.8074449,0.00408352,0.0007226078,0.0027075077,0.8074449,0.041862667,0.07937937,0.06379947
7186,look at liams face oh my fucking god ahaha,6,surprise,0.93977135,0.012639572,0.0083091585,0.0055808877,0.0063715978,0.004491985,0.022835441,0.93977135
7187,i hope and request narendra modi set india toll free anticorruption hotline where common peoples grievances against corruption are heard and addressed,0,anger,0.9547709,0.9547709,0.000673753,0.011104316,0.020933438,0.0036591864,0.0068432926,0.0020150156
7188,laughing my fucking ass off akua what you do this time,0,anger,0.8020489,0.8020489,0.047307905,0.01100147,0.023199497,0.046852674,0.020005133,0.049584374
7189,come to me with that shit in person not over twitter babygirl,0,anger,0.7625528,0.7625528,0.0918956,0.05523043,0.003095958,0.053016447,0.0131037915,0.021105038
7190,laughing my fucking ass off what the fuck is this thing fucking cockroaches,0,anger,0.7704872,0.7704872,0.18669869,0.005202136,0.004320745,0.012138082,0.010470094,0.010682989
7191,i would like to sled on a potato chip down a mountains of pudding,3,joy,0.85441345,0.013916341,0.010535096,0.0045175003,0.85441345,0.08056008,0.023324804,0.012732746
7192,urg so pissed fuck my life someone help,0,anger,0.98392856,0.98392856,0.0023028946,0.001455349,0.0014213369,0.0032198622,0.0050948644,0.0025771263
7193,i am not happy at the moment have not been for a while but i am still doing alright,5,sadness,0.7543491,0.0035183416,0.0007402652,0.0009717586,0.23344755,0.0020597638,0.7543491,0.00491317
7194,when a friend comes over to share his love problem i want to screamabey kya bigaada he maine tera,0,anger,0.85395324,0.85395324,0.0020578073,0.013881114,0.05961926,0.010205502,0.047800064,0.012483111
7195,everybody just pissing me off today,0,anger,0.68093044,0.68093044,0.14644198,0.0036911352,0.0087384265,0.11254045,0.03174981,0.015907723
7196,this dude is for real setting guidelines in order for me to get my money back,4,neutral,0.6728984,0.12577304,0.09594807,0.0044413833,0.004893976,0.6728984,0.009769887,0.08627525
7197,you really understand more about a person from his tumblr,6,surprise,0.61445946,0.012896595,0.005473805,0.0040999963,0.0125601515,0.34309146,0.007418523,0.61445946
7198,hey guys click here you want to meet hardwell,4,neutral,0.6198836,0.007866576,0.0019624857,0.0024931738,0.18098697,0.6198836,0.009328515,0.1774787
7199,britains got talent is so shit this year,1,disgust,0.7403523,0.17416891,0.7403523,0.0050660386,0.0014098668,0.017242271,0.017069312,0.044691306
7200,if you do not subtweet bae bae is not bae,4,neutral,0.72122306,0.05752522,0.06493313,0.0064571123,0.0047782995,0.72122306,0.10994582,0.035137314
7201,send me info on how to book tink please,4,neutral,0.9211962,0.006250914,0.001947266,0.011688447,0.013771014,0.9211962,0.014313516,0.03083255
7202,never because after the first time i let you slide if i even think it is gonna happen again i am done,6,surprise,0.5741199,0.05406792,0.01307306,0.13703415,0.035423104,0.11771717,0.06856471,0.5741199
7203,fixing to stay up watching gay romance movies wishing i had one,5,sadness,0.75241315,0.004301797,0.0015543875,0.0016062354,0.052174415,0.13180755,0.75241315,0.056142427
7204,michael gove is the ultimate bellend,4,neutral,0.63467115,0.009854935,0.0022669802,0.006308816,0.026410295,0.63467115,0.0073099444,0.31317794
7205,learn to let go of the people that do not mean you no good,0,anger,0.63472545,0.63472545,0.106177166,0.03956933,0.00554992,0.17717803,0.035330687,0.0014694995
7206,laughing out loud i am not even excited that i have dreads now,2,fear,0.98701346,0.000880561,0.00038169892,0.98701346,0.0019438105,0.0010254132,0.0032344682,0.005520473
7207,he was seraing for her all along,4,neutral,0.82891864,0.065417394,0.05799353,0.008690122,0.0054810503,0.82891864,0.024030017,0.009469253
7208,grace shut the fuck up you need a fucking pill up your tight little butthole,0,anger,0.91750133,0.91750133,0.05608274,0.0035873733,0.0014940336,0.008537276,0.009846206,0.0029510949
7209,retweet if you do not have twitter,4,neutral,0.8703805,0.019930962,0.0038972942,0.0025908821,0.0043854634,0.8703805,0.048232913,0.050581943
7210,you all be getting pictures off the internet quit fronting,4,neutral,0.6253456,0.13049527,0.030715814,0.0060240286,0.021819586,0.6253456,0.13201666,0.053583078
7211,showed love tonight tune into jimmy kimmel if you got cable,4,neutral,0.71478474,0.0028240327,0.0016976985,0.0024806124,0.07294801,0.71478474,0.049105786,0.1561591
7212,i realise you like asshole treatment so i am going to give you what you like cunt tyler voice,0,anger,0.9519965,0.9519965,0.013636462,0.0025817468,0.0068958616,0.01593617,0.0053266,0.0036265226
7213,use a fine mother fucker when you back that thing up,0,anger,0.8613214,0.8613214,0.067233086,0.006256609,0.0018508702,0.05392482,0.006393828,0.003019402
7214,the tenth la decima hala madrid champions,6,surprise,0.5482717,0.014783293,0.0011396372,0.006977879,0.21428058,0.19838656,0.016160375,0.5482717
7215,i am listening toi love this shitby august alsina on pandora,3,joy,0.78620505,0.027852198,0.0019341789,0.0039716065,0.78620505,0.022302588,0.09340731,0.064327136
7216,clearly i woke up in a real nigger bed laughing out loud he got me dying,6,surprise,0.7816323,0.07115704,0.00642453,0.022935156,0.01621588,0.040725,0.060910065,0.7816323
7217,we are in lead by a goal for the win we are ending this series tonight,3,joy,0.44171026,0.10404409,0.0033386392,0.008053405,0.44171026,0.28151038,0.100299746,0.061043546
7218,remember you would always make orange peel art in sneeds class hahaha aw,4,neutral,0.5918903,0.019461472,0.0075140777,0.009583227,0.26914462,0.5918903,0.047928162,0.054478124
7219,never met a girl like her before,6,surprise,0.39334562,0.009256825,0.022582369,0.33913326,0.18307194,0.035881437,0.016728442,0.39334562
7220,they will bring my idol every time i eat cornetto chance meet her got bigger,4,neutral,0.42175108,0.021222303,0.003165436,0.012821524,0.39371395,0.42175108,0.0069543095,0.14037143
7221,oh my fucking god direct message me now i have something to tell you i am not kidding this is important,6,surprise,0.9353707,0.024423001,0.011875341,0.0072634863,0.0038232424,0.004830306,0.01241395,0.9353707
7222,i love the song pretty boy swag d laughing my fucking ass off blaring it in the car with my mom laughing my fucking ass off,3,joy,0.9632711,0.0151308,0.0014156682,0.0005446241,0.9632711,0.005691603,0.006636971,0.007309131
7223,back to the dmv and to these bullshit ass niggers here who be so pressed to call bitches thots but stick they dick in everything moving ugh,1,disgust,0.5192136,0.25743082,0.5192136,0.015809339,0.00242972,0.06811105,0.13048898,0.0065164776
7224,can i have just one happy fucking moment god damn,0,anger,0.33693063,0.33693063,0.016589945,0.0041568675,0.013420856,0.012131825,0.299251,0.31751895
7225,hahahah i missed this one laughing out loud,5,sadness,0.4179365,0.010568927,0.018128678,0.004633272,0.034234315,0.10487708,0.4179365,0.40962127
7226,hahahaha that is why you do not call an xm station if,4,neutral,0.82259005,0.015357119,0.007985729,0.017721293,0.03414186,0.82259005,0.023532057,0.078671895
7227,malta nasty but your ass be drinking vodka straight fomd suck my fucking dick ok talk to you later,0,anger,0.6282043,0.6282043,0.29097933,0.030937284,0.00534147,0.0114639,0.029448887,0.0036248001
7228,do you guys still have sidechicks,4,neutral,0.49352875,0.009725931,0.008903271,0.0033504998,0.008828322,0.49352875,0.051618513,0.42404467
7229,gucci mane will forever be my favorite rapper cuh really my idol laughing out loud,3,joy,0.93734217,0.0016567986,0.0007724926,0.0004005008,0.93734217,0.02480441,0.007816658,0.027206896
7230,by our i mean the gays,4,neutral,0.8162637,0.024967816,0.03880439,0.0037136923,0.0101494305,0.8162637,0.0076740417,0.09842687
7231,was the homie when she was a nigger neighbor now i gets no love laughing out loud,1,disgust,0.3195745,0.3076697,0.3195745,0.0055035343,0.032851614,0.039378874,0.22457692,0.070444904
7232,haha i am trying to drink that for days straight at ggc fest bro we need to kick it again soon last time was clowning,3,joy,0.40440705,0.01917755,0.0122763105,0.008293037,0.40440705,0.39044017,0.058209855,0.107196085
7233,baby calum just went to sleep haha lukey,3,joy,0.6439496,0.0048288633,0.0023472933,0.0015200946,0.6439496,0.2038824,0.067209795,0.07626192
7234,who does not love a bit of ciara noone,6,surprise,0.7205055,0.025019197,0.016260589,0.001414468,0.0038616976,0.07296069,0.1599779,0.7205055
7235,yupp it is a good move for luiz in my opinion because jm did not want him in his xi so good luck to him,3,joy,0.9125113,0.00234385,0.0007969831,0.00067719724,0.9125113,0.04094255,0.007886223,0.034841888
7236,i look before inserting brodo you look at the pussy before inserting or you just slide in when making out,4,neutral,0.48022962,0.036594827,0.119637385,0.050103962,0.07583882,0.48022962,0.05862818,0.17896716
7237,if i did not like you in highschool nine times out of i still do not like you,5,sadness,0.6732327,0.268935,0.009350574,0.004697413,0.025978241,0.0064678937,0.6732327,0.011338256
7238,next time i get off the phone with and he do not say love you back all hell fixing to break loose on the third letter,0,anger,0.87718844,0.87718844,0.012509355,0.032932013,0.007160994,0.036796153,0.024188401,0.009224568
7239,and this so funny the new name given to temple run,6,surprise,0.67525965,0.006528836,0.003560661,0.0019144354,0.27998,0.02611821,0.0066382657,0.67525965
7240,hahahaha jimin ni comel la what thing rapmons cannot live without it jimin answer jimin u are athing,3,joy,0.8163965,0.007965941,0.0017868767,0.0020598099,0.8163965,0.06633309,0.054714736,0.050743073
7241,lfc will be back in the champions league you can make a comeback trust me you will be on top of your game,3,joy,0.58315104,0.00847057,0.0011911807,0.02569602,0.58315104,0.3464925,0.010605496,0.024393173
7242,do not taint my tl with her laughing out loud this is about mishon,4,neutral,0.44722283,0.09317478,0.038732156,0.012050109,0.21452987,0.44722283,0.1439116,0.050378717
