serial,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
4610,oooo a new vlog name  show us your tan lines lmao,4,neutral,0.41176945,0.004963405,0.001742721,0.001683311,0.2241871,0.41176945,0.06305218,0.2926018
4611,bryan is like lameassjon   they dont work out cause they r weak,5,sadness,0.6726712,0.006080424,0.001718321,0.002824726,0.020232456,0.09129602,0.6726712,0.20517687
4612,oh  ppl still mad at cuffs i see  lol,5,sadness,0.64940304,0.042319402,0.001947186,0.001841948,0.0513873,0.034317274,0.64940304,0.21878387
4613,omw to chuck e  cheese,6,surprise,0.60598177,0.005224709,0.002259327,0.003679459,0.24843581,0.0737778,0.060641143,0.60598177
4614,single relationship life tooo  lol,5,sadness,0.69053483,0.006420715,0.001057216,0.001950105,0.16537113,0.053884868,0.69053483,0.08078112
4615,pls say u r sorry to ,5,sadness,0.8100924,0.022876978,0.008287462,0.10104299,0.002764107,0.04813835,0.8100924,0.006797679
4616,i need to chill cause i dont know her fr lol,3,joy,0.66883373,0.007170714,0.001776962,0.001701101,0.66883373,0.04616451,0.26550388,0.008849113
4617,norcross and these lil concerts at graduation man smh,3,joy,0.8256423,0.002926034,0.00134856,0.002135412,0.8256423,0.049766093,0.0241152,0.09406641
4618,im really tired of mfs thinkin shit is sweet ima be in jail by july free baby in my bio,5,sadness,0.9473519,0.00835356,0.000577468,0.001164253,0.028868457,0.005771077,0.9473519,0.007913331
4619,dont start with your shit bj lol,0,anger,0.6573021,0.6573021,0.17806166,0.06194655,0.013577191,0.04994783,0.025375431,0.013789227
4620,im sorry  imma explode tomorrow and might as well just cry right,5,sadness,0.79580516,0.022300478,0.000532715,0.003531911,0.041728433,0.028330645,0.79580516,0.1077706
4621,that ready album from trey songz got me feelin extra lightskin for no reason ,3,joy,0.5273868,0.19446464,0.002332949,0.19887967,0.5273868,0.014064743,0.052139126,0.010732231
4622,i wnt panera ,2,fear,0.7070705,0.09378552,0.003179008,0.7070705,0.010166649,0.004439539,0.17447962,0.006879109
4623,let me retweet this  hoes aint loyal,4,neutral,0.771044,0.009558438,0.000958813,0.001492378,0.08353421,0.771044,0.04725493,0.08615725
4624,crazy portal  adventures with fucking glados haha,3,joy,0.9218699,0.002853889,0.000599451,0.000456531,0.9218699,0.020401226,0.00943707,0.044381928
4625,luis coronel is bomb asf,5,sadness,0.31820133,0.31036037,0.023959987,0.11699608,0.006016681,0.12629017,0.31820133,0.09817536
4626,lance stephenson  fuxked the pacers  chance of winning  smh he had to talk shxt to lebron  lebron was chilling lol,3,joy,0.643414,0.003718368,0.000488674,0.002257395,0.643414,0.053270306,0.0652435,0.2316077
4627,just kinda sticking his hands in the air likeyay,3,joy,0.34222746,0.12914567,0.030606084,0.01343193,0.34222746,0.3153244,0.050057817,0.11920666
4628,traffic on mbs rd heading to airport  travellers be ware ,2,fear,0.74693334,0.1001117,0.005826653,0.74693334,0.010992149,0.061453186,0.048349533,0.026333468
4629,like today as been horrid lol i just wanna go home and lay in bed and relax lol,2,fear,0.89883184,0.004190714,0.001519673,0.89883184,0.008952282,0.000703042,0.0839537,0.001848719
4630,juve fans at anfield    during a minutes silence to remember the heysel disaster,5,sadness,0.5280344,0.007091077,0.002245377,0.036953527,0.1199656,0.12179372,0.5280344,0.18391635
4631,nominate olicity for a tca yess,4,neutral,0.85893047,0.006546856,0.08773589,0.001306352,0.02160862,0.85893047,0.012060719,0.011811109
4632,there is a fancam already but its short but who cares,4,neutral,0.8098354,0.007266654,0.009796606,0.002074573,0.010850086,0.8098354,0.069172844,0.091003805
4633,albo is all over it  hecs  lies and video tape,4,neutral,0.40070367,0.025769567,0.006255308,0.005572383,0.03776919,0.40070367,0.2451754,0.27875447
4634,thank u for following me would in a goodviel active please would u like to chat with me,3,joy,0.62400687,0.006745915,0.0015506,0.003600312,0.62400687,0.20184499,0.03433395,0.12791742
4635,hernandez pleading not guilty what if he win the trial u kno he a triple og fr,0,anger,0.8569608,0.8569608,0.01877331,0.050577115,0.010996982,0.035843413,0.019075904,0.007772512
4636,where will u be assigned  my brothers in phils  baguio mission ,2,fear,0.8106616,0.051758356,0.003408981,0.8106616,0.025729584,0.051588103,0.045021705,0.011831688
4637,cause im one  lol,5,sadness,0.3924669,0.00818907,0.003555722,0.005523325,0.21545565,0.21131359,0.3924669,0.1634957
4638,and tmmrow training need run the whole field  pls save me ,2,fear,0.4470249,0.13153331,0.002879732,0.4470249,0.12640548,0.17003678,0.10575568,0.01636413
4639,im not overly convinced lol kara would love slippers like that x,6,surprise,0.53367907,0.012099442,0.001068011,0.1209982,0.22695892,0.06888991,0.0363064,0.53367907
4640,lmao nigga aint even take off they graduation robe yet n already fight,4,neutral,0.33333534,0.022335216,0.010003157,0.010059379,0.02512457,0.33333534,0.2812834,0.31785884
4641,o okay  ill come see you  unever calledim bck,3,joy,0.51847285,0.004556675,0.001548487,0.005600816,0.51847285,0.1830285,0.20843135,0.07836138
4642,theres a hidden beach located off the coast of puerto vallarta  mexico,6,surprise,0.5280197,0.016823515,0.004855399,0.11559771,0.033064257,0.2598389,0.041800458,0.5280197
4643,retweet to pass the lean to your twitter homies,4,neutral,0.93789583,0.007605116,0.002883418,0.001298397,0.009379682,0.93789583,0.006108483,0.034829017
4644,and for cases in army  i will not do smth thats not in my job scope ,2,fear,0.6540971,0.14865057,0.010060197,0.6540971,0.013192084,0.05831593,0.105743825,0.009940404
4645,swear i think henry is a kings fan  yal only tweet when they score  smh didnt think yal could have favorites  haha blackhawks,6,surprise,0.7903069,0.003580705,0.000373646,0.003469316,0.079055294,0.05735764,0.06585652,0.7903069
4646,jailyn just dont cooperate with the process lol mf need water,0,anger,0.5125519,0.5125519,0.012804505,0.008634097,0.022292804,0.11172218,0.32640377,0.005590768
4647,oomf gonna be playin the game tonight watch,6,surprise,0.507403,0.007278646,0.003421077,0.004989682,0.1476322,0.15119071,0.17808467,0.507403
4648,time for the best in the biz  mike emrick and eddie olczyk with the call of ecf game  ,3,joy,0.59204453,0.034937292,0.001526796,0.15840156,0.59204453,0.14939773,0.012650296,0.051041804
4649,the ponis is my favourite manga censor,3,joy,0.8676741,0.015642194,0.006176166,0.005211052,0.8676741,0.088699274,0.007029165,0.009568052
4650,when i say imma do somethin i do it i dont give a damn whatchu think,0,anger,0.8170125,0.8170125,0.045878094,0.004841927,0.010416858,0.09977661,0.014338519,0.007735427
4651,this lil bitch must want my bestfriend to beat her ass once again ,0,anger,0.88750756,0.88750756,0.06614506,0.015257382,0.001469202,0.012128942,0.01563006,0.001861699
4652,bruh my dad doesnt wanna give me his credit card like tf,0,anger,0.48961604,0.48961604,0.03548217,0.06680064,0.00730606,0.10331884,0.28299826,0.014477897
4653,finna fall asleep on his back lol,5,sadness,0.485156,0.018761195,0.018316105,0.01129333,0.09525795,0.3147226,0.485156,0.05649283
4654,yall only hate texting on here lmao  them lil ugly ass thumbs be burning ya keyboard up in person ,0,anger,0.88083017,0.88083017,0.007951605,0.028947527,0.006741108,0.00378638,0.06992703,0.001816178
4655,but im ok with tsugumi,5,sadness,0.90644217,0.010262491,0.004779741,0.021617547,0.009081928,0.032721277,0.90644217,0.015094779
4656,could have a beared but i think id look bummy cus of my long hair hahah,3,joy,0.8659123,0.002039872,0.002389486,0.001173306,0.8659123,0.030719856,0.06942222,0.028342884
4657,praise the lordt ,0,anger,0.9695388,0.9695388,0.006794789,0.010555618,0.006838593,0.002762714,0.003108791,0.00040073
4658,have u read the us statement in their mission in chad  they are alone on this one n trust me fg cud be bh,5,sadness,0.9546639,0.004389154,0.000989646,0.018494403,0.002591111,0.014673146,0.9546639,0.004198699
4659,im mad at nintendo because theyre not offering nes controller support for smash bros u ,0,anger,0.97104913,0.97104913,0.0008496,0.016992563,0.000821057,0.00082738,0.008141154,0.001319004
4660,girl i thought u were ghirardelli,6,surprise,0.89769393,0.003555347,0.00088009,0.009286453,0.007480013,0.075738125,0.00536608,0.89769393
4661,nigga took his phone and threw it lmao,4,neutral,0.5631421,0.22983856,0.021577744,0.008718832,0.02286517,0.5631421,0.055607814,0.098249756
4662,when u see bae being a little too friendly with someone else,3,joy,0.67797697,0.09241698,0.18915278,0.003212424,0.67797697,0.020004338,0.009729823,0.007506702
4663,i really hate it when people are flaky but instead of gettin mad im gettin drunk,0,anger,0.43985552,0.43985552,0.001755623,0.047671612,0.07575743,0.008107704,0.38670102,0.040151108
4664,join to concert cjr at bandung  more info  cek fav aku,4,neutral,0.54991627,0.002575004,0.000631131,0.003541814,0.1397311,0.54991627,0.06881411,0.23479061
4665,minho and jongin selca during exo solo concert backstage omfg,6,surprise,0.36054996,0.005712442,0.002337983,0.007780625,0.2364737,0.34135464,0.04579064,0.36054996
4666,easily our pic for fav tune for the wknd,3,joy,0.54585344,0.007691355,0.001039737,0.004269388,0.54585344,0.18099678,0.008002051,0.25214714
4667,oh i thought you were gunna say scarlett or something,6,surprise,0.9461655,0.003740717,0.001630203,0.00446649,0.008841973,0.028090112,0.007064978,0.9461655
4668,omfg sos dont stop at the o  so proud ilysm,6,surprise,0.843728,0.004048486,0.001150336,0.003859642,0.024354206,0.019023137,0.1038362,0.843728
4669,once again  another night im awake with no one to talk to lol maybe if i spoke another language it would open up my options  hablo espanol ,2,fear,0.5561026,0.041522305,0.002641052,0.5561026,0.020983955,0.037490632,0.29989412,0.041365355
4670,i am so proud of niall omfg,3,joy,0.9898188,0.002266238,0.000449188,0.000642943,0.9898188,0.00109558,0.003449304,0.002277917
4671,tf is a matt espinosa,4,neutral,0.7130038,0.005017275,0.003351177,0.004357612,0.005905148,0.7130038,0.027426172,0.24093878
4672,the way some girls think  lol smh ,3,joy,0.55565584,0.06171894,0.007433469,0.07487086,0.55565584,0.11182885,0.11655292,0.071939126
4673,i still fucks with them chicken mcnuggets ever since i was a lil girl  lmao my fave,3,joy,0.5493319,0.08613738,0.005551331,0.003215542,0.5493319,0.026578357,0.25033557,0.078849874
4674,ipads are just stretched out iphones  same for android tablets  same specs ,2,fear,0.31655356,0.1199506,0.018444842,0.31655356,0.09667002,0.2583644,0.09525713,0.09475942
4675,kevin didnt do any dance when he was cosplaying  hes only being cutie and touchy toward kiseop ,2,fear,0.5726903,0.13088037,0.013010454,0.5726903,0.08165765,0.07695657,0.09793485,0.026869858
4676,home alone everyday  fast forward to june  pls  cant fckng wait ,5,sadness,0.69776696,0.026663987,0.00120315,0.21027307,0.018163867,0.024406139,0.69776696,0.021522786
4677,yas theyre classics i think my mom knows about em lmao jk,4,neutral,0.5362296,0.005135638,0.002124327,0.002403142,0.13813531,0.5362296,0.058897007,0.25707498
4678,u all in my section for lol  im just fuckin wit ya,3,joy,0.7206168,0.007314818,0.001880778,0.001600441,0.7206168,0.13276927,0.07047107,0.065346874
4679,im serious xause niggas say their weed is from cali but im just wondering how its shipped ,6,surprise,0.7087187,0.04284656,0.001754259,0.16366735,0.004812919,0.031882048,0.04631812,0.7087187
4680,applied for xfactor  hope it all wrks out,4,neutral,0.60494184,0.003516295,0.000671249,0.001714575,0.15111597,0.60494184,0.061988268,0.17605177
4681,i miss you guys too  jst wait a lil bit longer and everything well back to normal lol,5,sadness,0.7912128,0.001530189,0.000571084,0.001347797,0.16052379,0.021962851,0.7912128,0.022851514
4682,found it on tumblr  im in love w it,6,surprise,0.35863665,0.002933607,0.000773406,0.002318519,0.2852958,0.2948769,0.055165067,0.35863665
4683,lol just saw a school on the news for banning backpacks  theyre just tryna copy mohs,6,surprise,0.60084575,0.005952969,0.001488417,0.002027736,0.09196769,0.20423923,0.09347826,0.60084575
4684,wait  did u just start liking paramore this year  cuase if u did this is there olny poppunk cd and not all songs like that,6,surprise,0.596268,0.008820554,0.001174643,0.006991857,0.008988817,0.34685692,0.030899195,0.596268
4685,lol we going too which one yall going to,3,joy,0.6122379,0.008705786,0.002502503,0.002150373,0.6122379,0.26003203,0.01792038,0.09645097
4686,philippines pleasee  we want to meet fabulous youuu,3,joy,0.38248387,0.004180619,0.000881582,0.002942909,0.38248387,0.32434556,0.05480043,0.23036505
4687,im playing with sam lol  idk y he playing with kill whores i called out spots and they take them,6,surprise,0.33511466,0.008783442,0.000853493,0.002486269,0.10438973,0.21513097,0.33324137,0.33511466
4688,miley isnt a slut justin isnt gay ariana isnt fake selena isnt a citizen dont be so judgemental ,0,anger,0.90306854,0.90306854,0.007653164,0.0637692,0.001357151,0.011294604,0.010465683,0.002391605
4689,nah rekon bale will do it lol,3,joy,0.48746508,0.012452933,0.007124026,0.002747783,0.48746508,0.44112614,0.028198693,0.020885322
4690,tbh i changed after sweden bc of what happened at the high five lmao theyre all so loveable its crazy,6,surprise,0.6239984,0.018498112,0.002084514,0.002315961,0.16875395,0.116957106,0.06739189,0.6239984
4691,i keep telling u niggas  lifting weights dont teach you how to fight  lol,5,sadness,0.6261351,0.015784504,0.00089084,0.002939417,0.20123358,0.07272101,0.6261351,0.08029544
4692,i got it all but ill beat yu like yu stole sum ,0,anger,0.42371523,0.42371523,0.00185816,0.13674931,0.019577794,0.006273258,0.40556544,0.006260733
4693,keonna ova hea cryin bout how lonely she is lmfao,5,sadness,0.97699475,0.001051566,0.001093556,0.001893777,0.001765236,0.010943831,0.97699475,0.00625726
4694,lool ima see next time i go there,4,neutral,0.37916112,0.004042227,0.002643173,0.006131206,0.33038485,0.37916112,0.06587129,0.21176612
4695,you win cuz thats the best title,3,joy,0.8130778,0.016554687,0.004086921,0.000842733,0.8130778,0.079495445,0.00445229,0.08149014
4696,i hope you dont get known for nothin crazy  cuz no man ever wants to hear those stories bout his lady ,2,fear,0.31733212,0.27824757,0.00436047,0.31733212,0.08282522,0.021061232,0.28556353,0.01060986
4697,no ones clone  narendra modi might govern with a bit of reagan and pinch of deng,4,neutral,0.931437,0.006821533,0.002254773,0.000981104,0.012364943,0.931437,0.013355232,0.0327854
4698,lol u there by yourself ,3,joy,0.47130746,0.06023625,0.007378343,0.1083185,0.47130746,0.30693296,0.021361617,0.024464851
4699,youll never be knownjk lol,4,neutral,0.44794405,0.011068184,0.005294676,0.006916946,0.20081401,0.44794405,0.10977742,0.2181847
4700,follow me pls lysm babe ,2,fear,0.7770115,0.047196265,0.002688492,0.7770115,0.06506943,0.07581094,0.023889694,0.008333531
4701,joey boney ass on my tl  lmfao ,2,fear,0.39970523,0.23948872,0.017202178,0.39970523,0.075717576,0.106072515,0.118653975,0.04315974
4702,i didnt even it was past  ive been on youtube since ,2,fear,0.38103414,0.120634936,0.008932794,0.38103414,0.06689478,0.07619123,0.18814546,0.15816659
4703,oomf better take me to see the fault in our stars  idc if im bae or not ,2,fear,0.4786832,0.2606465,0.005521689,0.4786832,0.02183669,0.0350427,0.18015818,0.018111074
4704,haha who else hates when someone retweets something that someone you cant stand tweeted  like eww gtf off my timeline,6,surprise,0.5619149,0.10052179,0.011583322,0.014189052,0.045476113,0.035391927,0.23092291,0.5619149
4705,nigel doesnt know what a retweet is bruh,4,neutral,0.6481332,0.01982659,0.008026864,0.002658939,0.0039933,0.6481332,0.017855618,0.29950553
4706,when ur busy and u see someone flirting with bae,0,anger,0.4967784,0.4967784,0.2418481,0.18938021,0.020896843,0.001944642,0.038227756,0.010923947
4707,lowkey thats why i didnt go there,5,sadness,0.39145753,0.009252663,0.00579215,0.005932934,0.00633166,0.31371993,0.39145753,0.26751313
